round,loss,accuracy,alpha0,method,repetition
54,1.11966,0.64375,,afl,7
55,1.10973,0.64125,,afl,7
56,1.10898,0.64125,,afl,7
57,1.11214,0.63875,,afl,7
58,1.10642,0.64125,,afl,7
59,1.09851,0.63375,,afl,7
60,1.10157,0.63375,,afl,7
61,1.09588,0.6325,,afl,7
62,1.0991,0.63375,,afl,7
63,1.10262,0.62875,,afl,7
64,1.09855,0.63125,,afl,7
65,1.10212,0.6275,,afl,7
66,1.09838,0.63,,afl,7
67,1.0955,0.63125,,afl,7
68,1.08682,0.635,,afl,7
69,1.08485,0.635,,afl,7
70,1.0878,0.62875,,afl,7
71,1.08701,0.64,,afl,7
72,1.08724,0.63875,,afl,7
73,1.0853,0.645,,afl,7
74,1.07717,0.64875,,afl,7
75,1.07005,0.6525,,afl,7
76,1.06612,0.64625,,afl,7
77,1.06834,0.64625,,afl,7
78,1.07077,0.64625,,afl,7
79,1.07339,0.64375,,afl,7
80,1.07144,0.64875,,afl,7
81,1.07168,0.6575,,afl,7
82,1.06502,0.66125,,afl,7
83,1.06584,0.66125,,afl,7
84,1.05934,0.67,,afl,7
85,1.06077,0.67125,,afl,7
86,1.05729,0.67,,afl,7
87,1.05463,0.665,,afl,7
88,1.05281,0.66125,,afl,7
89,1.04629,0.665,,afl,7
90,1.04778,0.66375,,afl,7
91,1.04583,0.665,,afl,7
92,1.04423,0.66625,,afl,7
93,1.04219,0.665,,afl,7
94,1.03611,0.6675,,afl,7
95,1.03782,0.67125,,afl,7
96,1.03211,0.67125,,afl,7
97,1.03031,0.67125,,afl,7
98,1.02481,0.67,,afl,7
99,1.02344,0.66375,,afl,7
100,1.01828,0.66625,,afl,7
101,1.01357,0.66625,,afl,7
102,1.01522,0.67,,afl,7
103,1.01385,0.67375,,afl,7
104,1.016,0.67625,,afl,7
105,1.01456,0.675,,afl,7
106,1.01729,0.675,,afl,7
107,1.01226,0.6775,,afl,7
108,1.01539,0.6775,,afl,7
109,1.01065,0.67625,,afl,7
110,1.01374,0.67625,,afl,7
111,1.0174,0.6775,,afl,7
112,1.01613,0.685,,afl,7
113,1.01507,0.69,,afl,7
114,1.01855,0.68875,,afl,7
115,1.01384,0.69,,afl,7
116,1.0176,0.68625,,afl,7
117,1.01575,0.6875,,afl,7
118,1.01473,0.69375,,afl,7
119,1.01014,0.695,,afl,7
120,1.01366,0.69,,afl,7
121,1.01679,0.6875,,afl,7
122,1.01227,0.69125,,afl,7
123,1.01117,0.69,,afl,7
124,1.01409,0.68875,,afl,7
125,1.01738,0.68875,,afl,7
126,1.01664,0.69125,,afl,7
127,1.02001,0.68875,,afl,7
128,1.02351,0.6875,,afl,7
129,1.02198,0.68875,,afl,7
130,1.02074,0.6875,,afl,7
131,1.01977,0.6875,,afl,7
132,1.01907,0.6875,,afl,7
133,1.01834,0.6875,,afl,7
134,1.01398,0.68625,,afl,7
135,1.01166,0.6875,,afl,7
136,1.01114,0.68625,,afl,7
137,1.01046,0.6875,,afl,7
138,1.01009,0.68625,,afl,7
139,1.00989,0.6875,,afl,7
140,1.00775,0.68625,,afl,7
141,1.01027,0.685,,afl,7
142,1.01008,0.685,,afl,7
143,1.00596,0.6875,,afl,7
144,1.00593,0.68875,,afl,7
145,1.00838,0.68625,,afl,7
146,1.00642,0.68625,,afl,7
147,1.009,0.68625,,afl,7
148,1.00722,0.68625,,afl,7
149,1.00629,0.68625,,afl,7
150,1.00611,0.68625,,afl,7
1,2.33358,0.145,0.1,fedasync,7
2,2.26321,0.20125,0.1,fedasync,7
3,2.20931,0.23,0.1,fedasync,7
4,2.17517,0.2725,0.1,fedasync,7
5,2.1529,0.3675,0.1,fedasync,7
6,2.0941,0.39,0.1,fedasync,7
7,2.04197,0.38125,0.1,fedasync,7
8,2.02169,0.43875,0.1,fedasync,7
9,2.03764,0.37125,0.1,fedasync,7
10,1.97958,0.42625,0.1,fedasync,7
11,1.92555,0.4275,0.1,fedasync,7
12,1.89838,0.38125,0.1,fedasync,7
13,1.8099,0.44625,0.1,fedasync,7
14,1.80778,0.41125,0.1,fedasync,7
15,1.73223,0.44375,0.1,fedasync,7
16,1.67537,0.5075,0.1,fedasync,7
17,1.62354,0.53125,0.1,fedasync,7
18,1.6344,0.47875,0.1,fedasync,7
19,1.70924,0.39875,0.1,fedasync,7
20,1.63254,0.455,0.1,fedasync,7
21,1.72768,0.37375,0.1,fedasync,7
22,1.5429,0.5275,0.1,fedasync,7
23,1.47434,0.585,0.1,fedasync,7
24,1.39035,0.60875,0.1,fedasync,7
25,1.368,0.6125,0.1,fedasync,7
26,1.39242,0.55625,0.1,fedasync,7
27,1.39015,0.5675,0.1,fedasync,7
28,1.30411,0.6325,0.1,fedasync,7
29,1.2983,0.62125,0.1,fedasync,7
30,1.3047,0.6075,0.1,fedasync,7
31,1.35329,0.575,0.1,fedasync,7
32,1.30508,0.61875,0.1,fedasync,7
33,1.28089,0.6475,0.1,fedasync,7
34,1.30258,0.6475,0.1,fedasync,7
35,1.33213,0.6325,0.1,fedasync,7
36,1.33631,0.6525,0.1,fedasync,7
37,1.38775,0.58625,0.1,fedasync,7
38,1.35169,0.6075,0.1,fedasync,7
39,1.41508,0.5575,0.1,fedasync,7
40,1.51131,0.4975,0.1,fedasync,7
41,1.63247,0.46125,0.1,fedasync,7
42,1.32258,0.5225,0.1,fedasync,7
43,1.44423,0.48375,0.1,fedasync,7
44,1.26372,0.5775,0.1,fedasync,7
45,1.23958,0.62,0.1,fedasync,7
46,1.16713,0.66875,0.1,fedasync,7
47,1.16314,0.65375,0.1,fedasync,7
48,1.11754,0.68375,0.1,fedasync,7
49,1.16835,0.6575,0.1,fedasync,7
50,1.15881,0.67375,0.1,fedasync,7
51,0.98188,0.6975,0.1,fedasync,7
52,0.91621,0.715,0.1,fedasync,7
53,0.97083,0.65625,0.1,fedasync,7
54,0.96646,0.65375,0.1,fedasync,7
55,1.01693,0.63125,0.1,fedasync,7
56,0.97314,0.65125,0.1,fedasync,7
57,0.86739,0.73875,0.1,fedasync,7
58,0.89977,0.70875,0.1,fedasync,7
59,0.92033,0.6975,0.1,fedasync,7
60,0.89807,0.71875,0.1,fedasync,7
61,0.9446,0.6875,0.1,fedasync,7
62,0.95738,0.67875,0.1,fedasync,7
63,1.00862,0.65375,0.1,fedasync,7
64,1.04691,0.62875,0.1,fedasync,7
65,1.09643,0.6,0.1,fedasync,7
66,1.02792,0.6475,0.1,fedasync,7
67,1.04351,0.6675,0.1,fedasync,7
68,0.85421,0.725,0.1,fedasync,7
69,0.9062,0.70875,0.1,fedasync,7
70,0.90812,0.7,0.1,fedasync,7
71,0.96543,0.68375,0.1,fedasync,7
72,1.05334,0.64375,0.1,fedasync,7
73,1.01402,0.66,0.1,fedasync,7
74,0.87935,0.7175,0.1,fedasync,7
75,0.84111,0.74,0.1,fedasync,7
76,0.76273,0.76625,0.1,fedasync,7
77,0.75,0.7675,0.1,fedasync,7
78,0.77588,0.75375,0.1,fedasync,7
79,0.82272,0.7325,0.1,fedasync,7
80,0.78293,0.75,0.1,fedasync,7
81,0.8111,0.73,0.1,fedasync,7
82,0.76945,0.75125,0.1,fedasync,7
83,0.81847,0.74375,0.1,fedasync,7
84,0.80506,0.75125,0.1,fedasync,7
85,0.86121,0.72625,0.1,fedasync,7
86,0.76212,0.7625,0.1,fedasync,7
87,0.75213,0.75375,0.1,fedasync,7
88,0.80023,0.71375,0.1,fedasync,7
89,0.72193,0.77125,0.1,fedasync,7
90,0.68214,0.7975,0.1,fedasync,7
91,0.65149,0.8,0.1,fedasync,7
92,0.66234,0.78375,0.1,fedasync,7
93,0.65734,0.77875,0.1,fedasync,7
94,0.63565,0.79625,0.1,fedasync,7
95,0.66546,0.78,0.1,fedasync,7
96,0.66737,0.785,0.1,fedasync,7
97,0.65915,0.79125,0.1,fedasync,7
98,0.67997,0.77125,0.1,fedasync,7
99,0.69686,0.76625,0.1,fedasync,7
100,0.72628,0.7325,0.1,fedasync,7
101,0.79982,0.70375,0.1,fedasync,7
102,0.71466,0.7575,0.1,fedasync,7
103,0.69295,0.7575,0.1,fedasync,7
104,0.7405,0.73375,0.1,fedasync,7
105,0.71339,0.7425,0.1,fedasync,7
106,0.78521,0.7125,0.1,fedasync,7
107,0.73993,0.74,0.1,fedasync,7
108,0.81746,0.70875,0.1,fedasync,7
109,0.79436,0.72625,0.1,fedasync,7
110,0.87023,0.69,0.1,fedasync,7
111,0.96975,0.665,0.1,fedasync,7
112,0.94663,0.66875,0.1,fedasync,7
113,0.95845,0.65625,0.1,fedasync,7
114,1.05886,0.6325,0.1,fedasync,7
115,0.96708,0.66125,0.1,fedasync,7
116,1.05854,0.64625,0.1,fedasync,7
117,0.88214,0.6925,0.1,fedasync,7
118,0.88353,0.68875,0.1,fedasync,7
119,0.83155,0.7,0.1,fedasync,7
120,0.9146,0.6725,0.1,fedasync,7
121,1.01804,0.65625,0.1,fedasync,7
122,0.94783,0.66875,0.1,fedasync,7
123,0.69625,0.7825,0.1,fedasync,7
124,0.7217,0.7775,0.1,fedasync,7
125,0.77658,0.74625,0.1,fedasync,7
126,0.80019,0.73,0.1,fedasync,7
127,0.87082,0.71375,0.1,fedasync,7
128,0.95704,0.68375,0.1,fedasync,7
129,0.78779,0.74625,0.1,fedasync,7
130,0.77918,0.75,0.1,fedasync,7
131,0.7942,0.7425,0.1,fedasync,7
132,0.80893,0.73875,0.1,fedasync,7
133,0.83189,0.7325,0.1,fedasync,7
134,0.79198,0.7575,0.1,fedasync,7
135,0.63172,0.805,0.1,fedasync,7
136,0.66467,0.795,0.1,fedasync,7
137,0.66986,0.77875,0.1,fedasync,7
138,0.70583,0.77625,0.1,fedasync,7
139,0.75416,0.76,0.1,fedasync,7
140,0.65397,0.78875,0.1,fedasync,7
141,0.6652,0.7775,0.1,fedasync,7
142,0.70427,0.75875,0.1,fedasync,7
143,0.64323,0.80125,0.1,fedasync,7
144,0.68813,0.78375,0.1,fedasync,7
145,0.69614,0.78,0.1,fedasync,7
146,0.6391,0.7825,0.1,fedasync,7
147,0.68257,0.7725,0.1,fedasync,7
148,0.67706,0.76,0.1,fedasync,7
149,0.64522,0.765,0.1,fedasync,7
150,0.65347,0.7675,0.1,fedasync,7
1,2.78978,0.21125,0.5,fedasync,7
2,2.08945,0.30875,0.5,fedasync,7
3,2.09862,0.365,0.5,fedasync,7
4,1.93003,0.345,0.5,fedasync,7
5,2.19779,0.36875,0.5,fedasync,7
6,1.66977,0.42375,0.5,fedasync,7
7,2.32904,0.32375,0.5,fedasync,7
8,1.68468,0.4775,0.5,fedasync,7
9,2.66498,0.3425,0.5,fedasync,7
10,1.72318,0.43625,0.5,fedasync,7
11,2.24999,0.45,0.5,fedasync,7
12,2.83882,0.42625,0.5,fedasync,7
13,2.12225,0.4725,0.5,fedasync,7
14,2.85597,0.33125,0.5,fedasync,7
15,1.75367,0.52625,0.5,fedasync,7
16,1.42523,0.50375,0.5,fedasync,7
17,1.61738,0.5375,0.5,fedasync,7
18,1.48677,0.51625,0.5,fedasync,7
19,2.10722,0.46,0.5,fedasync,7
20,1.24928,0.6425,0.5,fedasync,7
21,1.42286,0.5575,0.5,fedasync,7
22,1.2421,0.63625,0.5,fedasync,7
23,1.06292,0.68,0.5,fedasync,7
24,1.01341,0.635,0.5,fedasync,7
25,1.17692,0.595,0.5,fedasync,7
26,1.002,0.64625,0.5,fedasync,7
27,1.38505,0.61375,0.5,fedasync,7
28,1.08272,0.68125,0.5,fedasync,7
29,1.5931,0.59,0.5,fedasync,7
30,1.09589,0.68,0.5,fedasync,7
31,1.66907,0.55125,0.5,fedasync,7
32,1.40419,0.58375,0.5,fedasync,7
33,1.30081,0.69125,0.5,fedasync,7
34,1.7099,0.6325,0.5,fedasync,7
35,2.25606,0.5475,0.5,fedasync,7
36,2.16547,0.57375,0.5,fedasync,7
37,2.53361,0.52375,0.5,fedasync,7
38,1.49401,0.64375,0.5,fedasync,7
39,1.68096,0.61625,0.5,fedasync,7
40,1.92624,0.57375,0.5,fedasync,7
41,2.10349,0.545,0.5,fedasync,7
42,0.83232,0.73125,0.5,fedasync,7
43,0.93478,0.715,0.5,fedasync,7
44,0.75396,0.7625,0.5,fedasync,7
45,1.332,0.66375,0.5,fedasync,7
46,1.0967,0.675,0.5,fedasync,7
47,1.62488,0.59125,0.5,fedasync,7
48,0.97597,0.70125,0.5,fedasync,7
49,1.16052,0.69375,0.5,fedasync,7
50,1.14559,0.675,0.5,fedasync,7
51,0.79094,0.7125,0.5,fedasync,7
52,1.55331,0.52375,0.5,fedasync,7
53,1.23832,0.61,0.5,fedasync,7
54,1.46527,0.55625,0.5,fedasync,7
55,2.11598,0.4675,0.5,fedasync,7
56,0.99103,0.68875,0.5,fedasync,7
57,0.82999,0.74375,0.5,fedasync,7
58,0.92843,0.72,0.5,fedasync,7
59,1.183,0.64,0.5,fedasync,7
60,1.025,0.70125,0.5,fedasync,7
61,1.63189,0.5575,0.5,fedasync,7
62,1.3466,0.615,0.5,fedasync,7
63,1.46992,0.59,0.5,fedasync,7
64,1.93703,0.51125,0.5,fedasync,7
65,1.69556,0.56125,0.5,fedasync,7
66,1.20694,0.665,0.5,fedasync,7
67,1.71258,0.58875,0.5,fedasync,7
68,0.89097,0.72875,0.5,fedasync,7
69,1.32372,0.6525,0.5,fedasync,7
70,0.90715,0.73875,0.5,fedasync,7
71,1.25041,0.6775,0.5,fedasync,7
72,1.7643,0.61875,0.5,fedasync,7
73,1.00381,0.7275,0.5,fedasync,7
74,1.00294,0.6875,0.5,fedasync,7
75,1.53975,0.5925,0.5,fedasync,7
76,0.77665,0.735,0.5,fedasync,7
77,0.76066,0.7425,0.5,fedasync,7
78,0.90017,0.725,0.5,fedasync,7
79,1.02286,0.705,0.5,fedasync,7
80,0.81371,0.7525,0.5,fedasync,7
81,0.78375,0.75,0.5,fedasync,7
82,0.80046,0.74,0.5,fedasync,7
83,1.08141,0.70125,0.5,fedasync,7
84,1.08521,0.69375,0.5,fedasync,7
85,1.29527,0.675,0.5,fedasync,7
86,1.12437,0.68625,0.5,fedasync,7
87,1.85332,0.5625,0.5,fedasync,7
88,2.41956,0.4875,0.5,fedasync,7
89,0.96713,0.705,0.5,fedasync,7
90,0.74358,0.77,0.5,fedasync,7
91,0.76899,0.76625,0.5,fedasync,7
92,1.35374,0.69125,0.5,fedasync,7
93,1.17897,0.69,0.5,fedasync,7
94,0.67252,0.77875,0.5,fedasync,7
95,0.83483,0.75375,0.5,fedasync,7
96,0.96515,0.7125,0.5,fedasync,7
97,0.90322,0.735,0.5,fedasync,7
98,1.00031,0.705,0.5,fedasync,7
99,1.2907,0.65875,0.5,fedasync,7
100,1.21577,0.665,0.5,fedasync,7
101,1.55608,0.635,0.5,fedasync,7
102,1.62801,0.65625,0.5,fedasync,7
103,1.12499,0.71375,0.5,fedasync,7
104,1.44238,0.68375,0.5,fedasync,7
105,1.41829,0.665,0.5,fedasync,7
106,1.57868,0.65375,0.5,fedasync,7
107,0.68531,0.785,0.5,fedasync,7
108,1.13911,0.68875,0.5,fedasync,7
109,0.94093,0.72875,0.5,fedasync,7
110,1.26821,0.675,0.5,fedasync,7
111,1.77331,0.62125,0.5,fedasync,7
112,0.98625,0.73875,0.5,fedasync,7
113,1.51305,0.64,0.5,fedasync,7
114,1.18685,0.7,0.5,fedasync,7
115,0.94093,0.745,0.5,fedasync,7
116,1.20627,0.69875,0.5,fedasync,7
117,0.94231,0.7375,0.5,fedasync,7
118,0.8175,0.7425,0.5,fedasync,7
119,0.80043,0.76625,0.5,fedasync,7
120,0.91016,0.73875,0.5,fedasync,7
121,1.40019,0.65625,0.5,fedasync,7
122,1.12674,0.69875,0.5,fedasync,7
123,0.78333,0.79,0.5,fedasync,7
124,1.07483,0.735,0.5,fedasync,7
125,1.51965,0.675,0.5,fedasync,7
126,0.96542,0.765,0.5,fedasync,7
127,1.17543,0.7175,0.5,fedasync,7
128,1.5109,0.685,0.5,fedasync,7
129,1.02378,0.745,0.5,fedasync,7
130,1.07556,0.74125,0.5,fedasync,7
131,1.15687,0.7225,0.5,fedasync,7
132,1.11169,0.75,0.5,fedasync,7
133,1.04596,0.75,0.5,fedasync,7
134,0.92619,0.77125,0.5,fedasync,7
135,0.66552,0.8175,0.5,fedasync,7
136,0.67006,0.82375,0.5,fedasync,7
137,0.75323,0.78875,0.5,fedasync,7
138,0.73196,0.81,0.5,fedasync,7
139,0.80642,0.8025,0.5,fedasync,7
140,0.97136,0.73,0.5,fedasync,7
141,0.82582,0.77625,0.5,fedasync,7
142,0.72156,0.7975,0.5,fedasync,7
143,0.75972,0.7925,0.5,fedasync,7
144,0.75702,0.8025,0.5,fedasync,7
145,0.9254,0.7775,0.5,fedasync,7
146,0.83653,0.78125,0.5,fedasync,7
147,1.01431,0.74375,0.5,fedasync,7
148,1.10004,0.735,0.5,fedasync,7
149,0.6647,0.79625,0.5,fedasync,7
150,0.61333,0.81875,0.5,fedasync,7
1,4.6979,0.21125,0.9,fedasync,7
2,3.37148,0.21125,0.9,fedasync,7
3,5.34052,0.29375,0.9,fedasync,7
4,3.30023,0.1975,0.9,fedasync,7
5,4.1271,0.29875,0.9,fedasync,7
6,3.25088,0.21375,0.9,fedasync,7
7,5.10853,0.26,0.9,fedasync,7
8,4.97504,0.2625,0.9,fedasync,7
9,5.802,0.305,0.9,fedasync,7
10,4.13226,0.20125,0.9,fedasync,7
11,4.98282,0.2325,0.9,fedasync,7
12,5.69603,0.255,0.9,fedasync,7
13,4.25562,0.3075,0.9,fedasync,7
14,4.55794,0.30375,0.9,fedasync,7
15,3.06244,0.22,0.9,fedasync,7
16,4.02192,0.305,0.9,fedasync,7
17,3.17329,0.23875,0.9,fedasync,7
18,3.12729,0.31,0.9,fedasync,7
19,3.7092,0.2875,0.9,fedasync,7
20,3.68629,0.21125,0.9,fedasync,7
21,2.91881,0.355,0.9,fedasync,7
22,3.87859,0.37625,0.9,fedasync,7
23,2.69119,0.43875,0.9,fedasync,7
24,3.78277,0.36875,0.9,fedasync,7
25,2.28314,0.46375,0.9,fedasync,7
26,2.80019,0.42,0.9,fedasync,7
27,2.42202,0.45625,0.9,fedasync,7
28,3.27132,0.4625,0.9,fedasync,7
29,4.00256,0.37,0.9,fedasync,7
30,2.48989,0.485,0.9,fedasync,7
31,3.00707,0.4675,0.9,fedasync,7
32,2.91205,0.4825,0.9,fedasync,7
33,2.9445,0.52625,0.9,fedasync,7
34,3.93546,0.4775,0.9,fedasync,7
35,4.70771,0.42125,0.9,fedasync,7
36,6.11116,0.4525,0.9,fedasync,7
37,6.82391,0.41625,0.9,fedasync,7
38,3.35217,0.475,0.9,fedasync,7
39,3.59069,0.5125,0.9,fedasync,7
40,3.90113,0.49375,0.9,fedasync,7
41,4.08185,0.4775,0.9,fedasync,7
42,2.80769,0.4075,0.9,fedasync,7
43,2.65989,0.45625,0.9,fedasync,7
44,2.90002,0.42625,0.9,fedasync,7
45,4.10866,0.4375,0.9,fedasync,7
46,3.47301,0.43875,0.9,fedasync,7
47,4.48237,0.4,0.9,fedasync,7
48,2.3613,0.455,0.9,fedasync,7
49,3.72185,0.45375,0.9,fedasync,7
50,2.26448,0.43375,0.9,fedasync,7
51,3.90223,0.4,0.9,fedasync,7
52,4.69655,0.38375,0.9,fedasync,7
53,2.90975,0.4725,0.9,fedasync,7
54,2.80647,0.45,0.9,fedasync,7
55,3.68296,0.405,0.9,fedasync,7
56,3.1237,0.4325,0.9,fedasync,7
57,2.99287,0.50375,0.9,fedasync,7
58,2.29934,0.53125,0.9,fedasync,7
59,3.27387,0.42625,0.9,fedasync,7
60,2.15335,0.49125,0.9,fedasync,7
61,2.76645,0.42125,0.9,fedasync,7
62,2.5224,0.445,0.9,fedasync,7
63,2.65378,0.435,0.9,fedasync,7
64,2.9478,0.42,0.9,fedasync,7
65,2.68126,0.45625,0.9,fedasync,7
66,3.31876,0.45125,0.9,fedasync,7
67,4.01706,0.42875,0.9,fedasync,7
68,2.12344,0.51125,0.9,fedasync,7
69,2.68288,0.4925,0.9,fedasync,7
70,1.53749,0.63,0.9,fedasync,7
71,2.67752,0.585,0.9,fedasync,7
72,3.4487,0.5,0.9,fedasync,7
73,2.55222,0.43375,0.9,fedasync,7
74,2.62936,0.42375,0.9,fedasync,7
75,3.01166,0.41625,0.9,fedasync,7
76,3.09212,0.42125,0.9,fedasync,7
77,2.41813,0.47,0.9,fedasync,7
78,2.56877,0.4625,0.9,fedasync,7
79,2.63262,0.455,0.9,fedasync,7
80,3.15713,0.425,0.9,fedasync,7
81,2.31648,0.44375,0.9,fedasync,7
82,2.70488,0.43875,0.9,fedasync,7
83,2.96477,0.45,0.9,fedasync,7
84,2.98309,0.44375,0.9,fedasync,7
85,3.29422,0.45,0.9,fedasync,7
86,2.65843,0.46125,0.9,fedasync,7
87,3.23782,0.43,0.9,fedasync,7
88,3.32171,0.43875,0.9,fedasync,7
89,2.16464,0.53,0.9,fedasync,7
90,2.81255,0.505,0.9,fedasync,7
91,3.20489,0.4525,0.9,fedasync,7
92,3.92868,0.46875,0.9,fedasync,7
93,3.04498,0.49,0.9,fedasync,7
94,2.0335,0.57875,0.9,fedasync,7
95,2.86941,0.51,0.9,fedasync,7
96,2.45113,0.56125,0.9,fedasync,7
97,2.48056,0.4875,0.9,fedasync,7
98,2.16648,0.6,0.9,fedasync,7
99,2.92032,0.48625,0.9,fedasync,7
100,2.53154,0.56625,0.9,fedasync,7
101,2.68971,0.5725,0.9,fedasync,7
102,2.91253,0.51625,0.9,fedasync,7
103,3.20704,0.4425,0.9,fedasync,7
104,2.23989,0.46125,0.9,fedasync,7
105,3.00232,0.45375,0.9,fedasync,7
106,2.52007,0.37625,0.9,fedasync,7
107,2.43545,0.4575,0.9,fedasync,7
108,2.588,0.40375,0.9,fedasync,7
109,3.65199,0.425,0.9,fedasync,7
110,3.48826,0.3975,0.9,fedasync,7
111,3.99916,0.38125,0.9,fedasync,7
112,3.76413,0.4475,0.9,fedasync,7
113,4.88277,0.405,0.9,fedasync,7
114,3.79551,0.41125,0.9,fedasync,7
115,2.68753,0.415,0.9,fedasync,7
116,3.49677,0.37875,0.9,fedasync,7
117,3.10122,0.43375,0.9,fedasync,7
118,3.94052,0.41875,0.9,fedasync,7
119,2.59025,0.4675,0.9,fedasync,7
120,2.80702,0.41625,0.9,fedasync,7
121,3.42086,0.36625,0.9,fedasync,7
122,2.80994,0.4525,0.9,fedasync,7
123,2.47209,0.56125,0.9,fedasync,7
124,2.49615,0.5575,0.9,fedasync,7
125,3.03276,0.51375,0.9,fedasync,7
126,3.22329,0.47875,0.9,fedasync,7
127,3.16159,0.4375,0.9,fedasync,7
128,3.39696,0.405,0.9,fedasync,7
129,3.1578,0.5075,0.9,fedasync,7
130,3.39404,0.4975,0.9,fedasync,7
131,3.51805,0.49375,0.9,fedasync,7
132,3.31298,0.525,0.9,fedasync,7
133,2.29618,0.58875,0.9,fedasync,7
134,2.00992,0.59,0.9,fedasync,7
135,3.0943,0.4925,0.9,fedasync,7
136,2.4011,0.5425,0.9,fedasync,7
137,2.96374,0.50375,0.9,fedasync,7
138,2.25372,0.59625,0.9,fedasync,7
139,2.35095,0.5875,0.9,fedasync,7
140,3.02352,0.49,0.9,fedasync,7
141,2.05384,0.55125,0.9,fedasync,7
142,1.65321,0.62,0.9,fedasync,7
143,1.90403,0.6075,0.9,fedasync,7
144,1.72624,0.64625,0.9,fedasync,7
145,2.31523,0.58375,0.9,fedasync,7
146,2.406,0.545,0.9,fedasync,7
147,2.07816,0.57625,0.9,fedasync,7
148,2.37051,0.57375,0.9,fedasync,7
149,2.39632,0.5775,0.9,fedasync,7
150,1.85644,0.6175,0.9,fedasync,7
1,4.43868,0.19125,,afl,8
2,4.82497,0.1925,,afl,8
3,2.73324,0.28,,afl,8
4,2.45054,0.27875,,afl,8
5,2.19555,0.29625,,afl,8
6,2.12009,0.29625,,afl,8
7,1.95656,0.4075,,afl,8
8,1.8497,0.43375,,afl,8
9,1.86977,0.425,,afl,8
10,1.78476,0.42375,,afl,8
11,1.73954,0.43625,,afl,8
12,1.66013,0.46375,,afl,8
13,1.59874,0.495,,afl,8
14,1.56686,0.50125,,afl,8
15,1.57089,0.5025,,afl,8
16,1.59168,0.4925,,afl,8
17,1.54563,0.5025,,afl,8
18,1.56727,0.49125,,afl,8
19,1.51726,0.50875,,afl,8
20,1.48436,0.525,,afl,8
21,1.50071,0.5175,,afl,8
22,1.48429,0.525,,afl,8
23,1.50629,0.51375,,afl,8
24,1.46919,0.53,,afl,8
25,1.49338,0.51625,,afl,8
26,1.46983,0.52625,,afl,8
27,1.43573,0.53625,,afl,8
28,1.4109,0.555,,afl,8
29,1.39389,0.55875,,afl,8
30,1.37905,0.565,,afl,8
31,1.36291,0.57125,,afl,8
32,1.35074,0.56875,,afl,8
33,1.33966,0.575,,afl,8
34,1.32936,0.5775,,afl,8
35,1.32174,0.58625,,afl,8
36,1.3076,0.58875,,afl,8
37,1.29654,0.595,,afl,8
38,1.28836,0.6,,afl,8
39,1.28293,0.6075,,afl,8
40,1.28031,0.61125,,afl,8
41,1.26815,0.60375,,afl,8
42,1.26493,0.60875,,afl,8
43,1.25735,0.60875,,afl,8
44,1.25101,0.6125,,afl,8
45,1.24949,0.61625,,afl,8
46,1.24726,0.61625,,afl,8
47,1.24639,0.62,,afl,8
48,1.24741,0.61875,,afl,8
49,1.23707,0.62,,afl,8
50,1.23183,0.62125,,afl,8
51,1.2278,0.62125,,afl,8
52,1.21919,0.625,,afl,8
53,1.2149,0.62375,,afl,8
54,1.21259,0.625,,afl,8
55,1.21067,0.62375,,afl,8
56,1.20308,0.6275,,afl,8
57,1.19935,0.625,,afl,8
58,1.19633,0.62125,,afl,8
59,1.19673,0.62375,,afl,8
60,1.19665,0.61375,,afl,8
61,1.19736,0.60625,,afl,8
62,1.19862,0.5975,,afl,8
63,1.2003,0.59875,,afl,8
64,1.19762,0.5975,,afl,8
65,1.19546,0.5975,,afl,8
66,1.19714,0.60125,,afl,8
67,1.19513,0.6,,afl,8
68,1.19369,0.60375,,afl,8
69,1.19574,0.60375,,afl,8
70,1.19469,0.60375,,afl,8
71,1.19688,0.6025,,afl,8
72,1.19179,0.60125,,afl,8
73,1.19407,0.605,,afl,8
74,1.18524,0.60375,,afl,8
75,1.18081,0.605,,afl,8
76,1.18371,0.60375,,afl,8
77,1.18443,0.60625,,afl,8
78,1.18758,0.60375,,afl,8
79,1.18313,0.605,,afl,8
80,1.17963,0.60375,,afl,8
81,1.18275,0.6025,,afl,8
82,1.18132,0.6025,,afl,8
83,1.18169,0.605,,afl,8
84,1.18043,0.605,,afl,8
85,1.1814,0.60625,,afl,8
86,1.18294,0.60125,,afl,8
87,1.18506,0.6,,afl,8
88,1.18043,0.605,,afl,8
89,1.18319,0.6025,,afl,8
90,1.18623,0.60125,,afl,8
91,1.18836,0.605,,afl,8
92,1.19154,0.605,,afl,8
93,1.19484,0.60625,,afl,8
94,1.19832,0.605,,afl,8
95,1.20079,0.605,,afl,8
96,1.19914,0.605,,afl,8
97,1.19777,0.60625,,afl,8
98,1.19115,0.605,,afl,8
99,1.19446,0.605,,afl,8
100,1.19222,0.605,,afl,8
101,1.18656,0.60375,,afl,8
102,1.18087,0.60375,,afl,8
103,1.18346,0.605,,afl,8
104,1.17827,0.605,,afl,8
105,1.17347,0.60375,,afl,8
106,1.17661,0.60375,,afl,8
107,1.17183,0.6025,,afl,8
108,1.16568,0.60625,,afl,8
109,1.16014,0.60875,,afl,8
110,1.15829,0.60875,,afl,8
111,1.15338,0.605,,afl,8
112,1.14893,0.6075,,afl,8
113,1.1513,0.605,,afl,8
114,1.15373,0.605,,afl,8
115,1.14958,0.60625,,afl,8
